year,country,location,min_temp,max_temp,avg_temp,min_CO2,max_CO2,avg_CO2,min_Sea_L_Rise,max_Sea_L_Rise,avg_Sea_L_Rise,min_Precipitation,max_Precipitation,avg_Precipitation,min_Humidity,max_Humidity,avg_Humidity,min_Wind_Speed,max_Wind_Speed,avg_Wind_Speed
2004,Monaco,Vangview,17.05775701,17.05775701,17.05775701,477.8182523,477.8182523,477.8182523,0.640351085,0.640351085,0.640351085,2.236539293,2.236539293,2.236539293,18.65447717,18.65447717,18.65447717,35.72641535,35.72641535,35.72641535
2004,Mongolia,Colemanmouth,13.75920825,13.75920825,13.75920825,426.9890622,426.9890622,426.9890622,-1.017672146,-1.017672146,-1.017672146,55.30763794,55.30763794,55.30763794,59.65986181,59.65986181,59.65986181,22.52901628,22.52901628,22.52901628
2004,Mongolia,Lake James,16.94499787,16.94499787,16.94499787,487.9800748,487.9800748,487.9800748,1.552360263,1.552360263,1.552360263,98.13123,98.13123,98.13123,83.94618368,83.94618368,83.94618368,21.58116607,21.58116607,21.58116607
2004,Mongolia,Port Kayla,12.60232717,12.60232717,12.60232717,440.520505,440.520505,440.520505,0.81397666,0.81397666,0.81397666,50.21235392,50.21235392,50.21235392,32.21066516,32.21066516,32.21066516,9.821027132,9.821027132,9.821027132
2004,Mongolia,Williamsside,26.43385977,26.43385977,26.43385977,441.2515325,441.2515325,441.2515325,1.348269102,1.348269102,1.348269102,11.55970469,11.55970469,11.55970469,46.99512913,46.99512913,46.99512913,41.86369927,41.86369927,41.86369927
2004,Montenegro,New Sara,21.60128558,21.60128558,21.60128558,367.0175562,367.0175562,367.0175562,0.880944796,0.880944796,0.880944796,17.65623345,17.65623345,17.65623345,83.54149087,83.54149087,83.54149087,9.82239727,9.82239727,9.82239727
2004,Morocco,Andrewburgh,21.38949691,21.38949691,21.38949691,341.9174909,341.9174909,341.9174909,0.142422987,0.142422987,0.142422987,42.72529268,42.72529268,42.72529268,58.56862531,58.56862531,58.56862531,47.97792192,47.97792192,47.97792192
2004,Morocco,New Jasmine,13.8086723,13.8086723,13.8086723,414.8077133,414.8077133,414.8077133,-0.278264647,-0.278264647,-0.278264647,54.44039855,54.44039855,54.44039855,5.299079049,5.299079049,5.299079049,48.26531988,48.26531988,48.26531988
2004,Morocco,Ryanside,13.26078814,13.26078814,13.26078814,428.8476388,428.8476388,428.8476388,0.478603103,0.478603103,0.478603103,50.40079086,50.40079086,50.40079086,58.57108847,58.57108847,58.57108847,26.824755,26.824755,26.824755
2004,Morocco,Timothyland,18.4212519,18.4212519,18.4212519,407.4064197,407.4064197,407.4064197,2.331918829,2.331918829,2.331918829,21.6677162,21.6677162,21.6677162,85.56287373,85.56287373,85.56287373,37.68856299,37.68856299,37.68856299
2004,Mozambique,South Kelly,11.60988251,11.60988251,11.60988251,407.4320136,407.4320136,407.4320136,-1.087323789,-1.087323789,-1.087323789,77.20795525,77.20795525,77.20795525,63.78528463,63.78528463,63.78528463,24.16326043,24.16326043,24.16326043
2004,Myanmar,East Tyler,18.7360569,18.7360569,18.7360569,400.6921555,400.6921555,400.6921555,1.817014072,1.817014072,1.817014072,63.09802114,63.09802114,63.09802114,49.19456617,49.19456617,49.19456617,40.54480395,40.54480395,40.54480395
2004,Myanmar,Port Alexandraview,21.36223952,21.36223952,21.36223952,467.0150383,467.0150383,467.0150383,1.167014749,1.167014749,1.167014749,92.17171769,92.17171769,92.17171769,0.353400854,0.353400854,0.353400854,29.36626528,29.36626528,29.36626528
2004,Myanmar,Sarahburgh,14.10098711,14.10098711,14.10098711,458.2988948,458.2988948,458.2988948,0.304472435,0.304472435,0.304472435,27.52632907,27.52632907,27.52632907,53.79492953,53.79492953,53.79492953,27.17521627,27.17521627,27.17521627
2004,Namibia,East Justinville,23.12573145,23.12573145,23.12573145,380.8945695,380.8945695,380.8945695,2.087831151,2.087831151,2.087831151,36.93532925,36.93532925,36.93532925,94.22457206,94.22457206,94.22457206,24.14873415,24.14873415,24.14873415
2004,Nauru,Jefferyshire,14.85328485,14.85328485,14.85328485,493.1113253,493.1113253,493.1113253,0.285707187,0.285707187,0.285707187,49.58216631,49.58216631,49.58216631,13.58901294,13.58901294,13.58901294,7.411208472,7.411208472,7.411208472
2004,Nauru,Matthewfort,16.94534493,16.94534493,16.94534493,483.516399,483.516399,483.516399,0.266876662,0.266876662,0.266876662,20.88361608,20.88361608,20.88361608,78.27116359,78.27116359,78.27116359,38.57336061,38.57336061,38.57336061
2004,Nauru,Samuelside,15.35375501,15.35375501,15.35375501,323.2680866,323.2680866,323.2680866,-1.245596692,-1.245596692,-1.245596692,45.64371208,45.64371208,45.64371208,19.93820743,19.93820743,19.93820743,19.3488872,19.3488872,19.3488872
2004,Nauru,Williamsonborough,7.633002688,7.633002688,7.633002688,371.4124245,371.4124245,371.4124245,-0.028703744,-0.028703744,-0.028703744,82.34965386,82.34965386,82.34965386,8.533258753,8.533258753,8.533258753,10.793693,10.793693,10.793693
2004,Nepal,Lake Dylanfort,21.04526532,21.04526532,21.04526532,401.537458,401.537458,401.537458,1.404936609,1.404936609,1.404936609,10.90358205,10.90358205,10.90358205,76.36581722,76.36581722,76.36581722,3.475871196,3.475871196,3.475871196
2004,Netherlands,Christinebury,23.85022971,23.85022971,23.85022971,417.6413623,417.6413623,417.6413623,-0.880775507,-0.880775507,-0.880775507,26.4887701,26.4887701,26.4887701,10.21304708,10.21304708,10.21304708,34.23211955,34.23211955,34.23211955
2004,Netherlands,New Cameronfurt,14.68976224,14.68976224,14.68976224,305.2659669,305.2659669,305.2659669,0.974533042,0.974533042,0.974533042,7.647356747,7.647356747,7.647356747,30.94460777,30.94460777,30.94460777,43.45937163,43.45937163,43.45937163
2004,Netherlands,Payneberg,14.69709004,14.69709004,14.69709004,416.6830549,416.6830549,416.6830549,0.313013923,0.313013923,0.313013923,32.47713561,32.47713561,32.47713561,76.80401851,76.80401851,76.80401851,40.94426888,40.94426888,40.94426888
2004,Netherlands,Theresafurt,14.94500479,14.94500479,14.94500479,496.992811,496.992811,496.992811,-1.527839471,-1.527839471,-1.527839471,28.84572745,28.84572745,28.84572745,87.03282069,87.03282069,87.03282069,34.72490972,34.72490972,34.72490972
2004,Netherlands,West Tracyberg,20.46948784,20.46948784,20.46948784,301.8577211,301.8577211,301.8577211,0.857012632,0.857012632,0.857012632,47.35572556,47.35572556,47.35572556,63.99615185,63.99615185,63.99615185,38.85528458,38.85528458,38.85528458
2004,Netherlands Antilles,Port Stanleystad,11.70993623,11.70993623,11.70993623,417.3619597,417.3619597,417.3619597,-0.54694962,-0.54694962,-0.54694962,40.8650906,40.8650906,40.8650906,54.17209716,54.17209716,54.17209716,47.41650865,47.41650865,47.41650865
2004,New Caledonia,Chamberstown,16.64304642,16.64304642,16.64304642,395.2153656,395.2153656,395.2153656,0.53557666,0.53557666,0.53557666,53.4290964,53.4290964,53.4290964,91.61299759,91.61299759,91.61299759,32.71987585,32.71987585,32.71987585
2004,New Caledonia,New Jonathon,16.7213149,16.7213149,16.7213149,429.918615,429.918615,429.918615,1.231695248,1.231695248,1.231695248,44.27882919,44.27882919,44.27882919,62.17527996,62.17527996,62.17527996,32.64952249,32.64952249,32.64952249
2004,New Caledonia,Rodgerschester,16.52758862,16.52758862,16.52758862,464.4720205,464.4720205,464.4720205,-0.310225794,-0.310225794,-0.310225794,45.57162768,45.57162768,45.57162768,48.57329752,48.57329752,48.57329752,1.449351696,1.449351696,1.449351696
2004,New Zealand,Kathrynmouth,22.45737024,22.45737024,22.45737024,447.4745228,447.4745228,447.4745228,0.22607443,0.22607443,0.22607443,88.54529625,88.54529625,88.54529625,11.46357498,11.46357498,11.46357498,32.55328647,32.55328647,32.55328647
2004,New Zealand,Lake Tracy,20.52740363,20.52740363,20.52740363,429.9398479,429.9398479,429.9398479,0.360944699,0.360944699,0.360944699,87.83102339,87.83102339,87.83102339,93.94249464,93.94249464,93.94249464,48.41957323,48.41957323,48.41957323
2004,New Zealand,South Joel,15.27002192,15.27002192,15.27002192,501.1528296,501.1528296,501.1528296,0.00142364,0.00142364,0.00142364,17.56963159,17.56963159,17.56963159,58.91757339,58.91757339,58.91757339,31.80864713,31.80864713,31.80864713
2004,Nicaragua,Robinview,11.0289798,11.0289798,11.0289798,454.1708718,454.1708718,454.1708718,0.585707819,0.585707819,0.585707819,34.17806275,34.17806275,34.17806275,11.43139247,11.43139247,11.43139247,49.57087324,49.57087324,49.57087324
2004,Niger,New Brenda,25.20127983,25.20127983,25.20127983,409.9090887,409.9090887,409.9090887,1.45605279,1.45605279,1.45605279,0.865242253,0.865242253,0.865242253,78.74660848,78.74660848,78.74660848,39.05299476,39.05299476,39.05299476
2004,Niger,New Jenniferport,17.29889089,17.29889089,17.29889089,441.1786823,441.1786823,441.1786823,-1.273897367,-1.273897367,-1.273897367,36.63936846,36.63936846,36.63936846,14.6400359,14.6400359,14.6400359,21.16912961,21.16912961,21.16912961
2004,Niger,Port Chris,16.34527358,16.34527358,16.34527358,368.1950652,368.1950652,368.1950652,-2.036593613,-2.036593613,-2.036593613,52.82531802,52.82531802,52.82531802,11.2853546,11.2853546,11.2853546,8.680798597,8.680798597,8.680798597
2004,Niger,Taylorhaven,20.37621065,20.37621065,20.37621065,357.5873182,357.5873182,357.5873182,0.969966831,0.969966831,0.969966831,18.00918905,18.00918905,18.00918905,60.07733568,60.07733568,60.07733568,23.04791257,23.04791257,23.04791257
2004,Nigeria,East Jamesfort,16.1306827,16.1306827,16.1306827,367.2320249,367.2320249,367.2320249,1.534929772,1.534929772,1.534929772,98.51813817,98.51813817,98.51813817,13.3226848,13.3226848,13.3226848,25.38438865,25.38438865,25.38438865
2004,Nigeria,South Sarahstad,11.97551323,11.97551323,11.97551323,386.0927805,386.0927805,386.0927805,0.779070877,0.779070877,0.779070877,82.05953501,82.05953501,82.05953501,0.94800128,0.94800128,0.94800128,2.953510744,2.953510744,2.953510744
2004,Norfolk Island,Simsfort,18.05217036,18.05217036,18.05217036,403.6382939,403.6382939,403.6382939,0.163215602,0.163215602,0.163215602,75.27906711,75.27906711,75.27906711,3.175724086,3.175724086,3.175724086,29.78961624,29.78961624,29.78961624
2004,Norfolk Island,Stevenland,16.76185791,16.76185791,16.76185791,361.081868,361.081868,361.081868,-2.502086893,-2.502086893,-2.502086893,55.80522105,55.80522105,55.80522105,63.13103039,63.13103039,63.13103039,22.84738045,22.84738045,22.84738045
2004,North Macedonia,East Debra,13.89076335,13.89076335,13.89076335,303.950109,303.950109,303.950109,-2.13732034,-2.13732034,-2.13732034,71.63381462,71.63381462,71.63381462,25.82948859,25.82948859,25.82948859,24.52208595,24.52208595,24.52208595
2004,North Macedonia,Gloriaview,14.96425897,14.96425897,14.96425897,385.3600432,385.3600432,385.3600432,0.257367113,0.257367113,0.257367113,60.5870631,60.5870631,60.5870631,83.32148088,83.32148088,83.32148088,31.5427158,31.5427158,31.5427158
2004,Northern Mariana Islands,Diazmouth,7.095645221,7.095645221,7.095645221,428.7635676,428.7635676,428.7635676,0.605595744,0.605595744,0.605595744,95.78144321,95.78144321,95.78144321,22.02609275,22.02609275,22.02609275,11.33110818,11.33110818,11.33110818
2004,Norway,Beasleyville,10.34831905,10.34831905,10.34831905,421.250867,421.250867,421.250867,0.725987455,0.725987455,0.725987455,8.675983226,8.675983226,8.675983226,83.96326954,83.96326954,83.96326954,14.84524713,14.84524713,14.84524713
2004,Norway,Crystaltown,20.48290613,20.48290613,20.48290613,432.1494907,432.1494907,432.1494907,2.362687133,2.362687133,2.362687133,78.78807517,78.78807517,78.78807517,6.473172043,6.473172043,6.473172043,14.48164008,14.48164008,14.48164008
2004,Norway,North Jonathanfort,14.24766958,14.24766958,14.24766958,397.6087874,397.6087874,397.6087874,-0.809125293,-0.809125293,-0.809125293,38.57260437,38.57260437,38.57260437,47.79401667,47.79401667,47.79401667,47.44547669,47.44547669,47.44547669
2004,Pakistan,Port Randy,11.46395302,11.46395302,11.46395302,437.7142563,437.7142563,437.7142563,0.630870307,0.630870307,0.630870307,46.03687526,46.03687526,46.03687526,36.82939502,36.82939502,36.82939502,8.74864033,8.74864033,8.74864033
2004,Palau,Johnsonmouth,21.46426206,21.46426206,21.46426206,382.3916795,382.3916795,382.3916795,-0.894179606,-0.894179606,-0.894179606,55.45319591,55.45319591,55.45319591,31.34288602,31.34288602,31.34288602,36.5621329,36.5621329,36.5621329
2004,Palau,New Troytown,10.43067403,10.43067403,10.43067403,455.2541015,455.2541015,455.2541015,-0.748548075,-0.748548075,-0.748548075,84.84966419,84.84966419,84.84966419,45.22156504,45.22156504,45.22156504,42.25245621,42.25245621,42.25245621
2004,Palau,Shanemouth,16.78079917,16.78079917,16.78079917,399.2864751,399.2864751,399.2864751,1.141763042,1.141763042,1.141763042,45.29386851,45.29386851,45.29386851,24.54902325,24.54902325,24.54902325,2.036237088,2.036237088,2.036237088
2004,Papua New Guinea,Williambury,22.21395082,22.21395082,22.21395082,427.8232871,427.8232871,427.8232871,0.3345093,0.3345093,0.3345093,93.41260907,93.41260907,93.41260907,43.59280426,43.59280426,43.59280426,18.07684758,18.07684758,18.07684758
2004,Paraguay,Cabrerafurt,12.49051726,12.49051726,12.49051726,471.6934853,471.6934853,471.6934853,-1.048486404,-1.048486404,-1.048486404,66.31811309,66.31811309,66.31811309,80.8606556,80.8606556,80.8606556,43.05273221,43.05273221,43.05273221
2004,Paraguay,East Paul,15.57842348,15.57842348,15.57842348,428.8569346,428.8569346,428.8569346,0.387200316,0.387200316,0.387200316,18.18186498,18.18186498,18.18186498,82.5892751,82.5892751,82.5892751,9.341049695,9.341049695,9.341049695
2004,Paraguay,Larsontown,11.14386452,11.14386452,11.14386452,318.2224903,318.2224903,318.2224903,1.519900953,1.519900953,1.519900953,67.71419115,67.71419115,67.71419115,69.97154161,69.97154161,69.97154161,46.16333565,46.16333565,46.16333565
2004,Paraguay,Port Wyatt,16.35174501,16.35174501,16.35174501,387.9160239,387.9160239,387.9160239,0.581361162,0.581361162,0.581361162,72.66530898,72.66530898,72.66530898,74.24068569,74.24068569,74.24068569,47.97170279,47.97170279,47.97170279
2004,Peru,Saraland,15.50857771,15.50857771,15.50857771,416.1588639,416.1588639,416.1588639,0.979405105,0.979405105,0.979405105,30.28595182,30.28595182,30.28595182,62.3135408,62.3135408,62.3135408,48.93143642,48.93143642,48.93143642
2004,Philippines,Padillaborough,19.0724146,19.0724146,19.0724146,384.4597203,384.4597203,384.4597203,0.220940499,0.220940499,0.220940499,16.69348145,16.69348145,16.69348145,86.47313987,86.47313987,86.47313987,9.872976457,9.872976457,9.872976457
2004,Philippines,Port Laura,17.7005052,17.7005052,17.7005052,432.6987259,432.6987259,432.6987259,2.234523505,2.234523505,2.234523505,88.30739134,88.30739134,88.30739134,82.65154966,82.65154966,82.65154966,11.71486308,11.71486308,11.71486308
2004,Pitcairn Islands,West Sherryfurt,17.66469178,17.66469178,17.66469178,392.8111537,392.8111537,392.8111537,1.275989927,1.275989927,1.275989927,49.82502661,49.82502661,49.82502661,72.463839,72.463839,72.463839,47.11052129,47.11052129,47.11052129
2004,Poland,Lake Amy,5.515930527,5.515930527,5.515930527,419.7210527,419.7210527,419.7210527,1.392253096,1.392253096,1.392253096,24.91832436,24.91832436,24.91832436,19.45005994,19.45005994,19.45005994,41.51945608,41.51945608,41.51945608
2004,Poland,New Christopherberg,8.100592942,8.100592942,8.100592942,441.79087,441.79087,441.79087,-1.153758467,-1.153758467,-1.153758467,95.74094304,95.74094304,95.74094304,95.73010319,95.73010319,95.73010319,18.99803242,18.99803242,18.99803242
2004,Puerto Rico,Blackwellberg,19.84314792,19.84314792,19.84314792,438.9224459,438.9224459,438.9224459,0.418638158,0.418638158,0.418638158,1.051721435,1.051721435,1.051721435,38.78808339,38.78808339,38.78808339,42.96222852,42.96222852,42.96222852
2004,Puerto Rico,Port Ritaport,22.35173842,22.35173842,22.35173842,466.6095868,466.6095868,466.6095868,-1.610196169,-1.610196169,-1.610196169,16.91198175,16.91198175,16.91198175,41.62434538,41.62434538,41.62434538,14.92929692,14.92929692,14.92929692
2004,Qatar,Jonestown,9.395500882,9.395500882,9.395500882,301.6241299,301.6241299,301.6241299,-1.188690097,-1.188690097,-1.188690097,15.59383176,15.59383176,15.59383176,18.802305,18.802305,18.802305,30.63230405,30.63230405,30.63230405
2004,Qatar,Lake Arthurhaven,21.61865718,21.61865718,21.61865718,385.0483521,385.0483521,385.0483521,0.453311993,0.453311993,0.453311993,76.69094659,76.69094659,76.69094659,63.90953633,63.90953633,63.90953633,24.97074572,24.97074572,24.97074572
2004,Qatar,Lake Jennifer,19.34723453,19.34723453,19.34723453,386.1174774,386.1174774,386.1174774,-0.283006755,-0.283006755,-0.283006755,39.06225282,39.06225282,39.06225282,20.35416327,20.35416327,20.35416327,24.71765276,24.71765276,24.71765276
2004,Reunion,Jonesland,9.502802812,9.502802812,9.502802812,367.038656,367.038656,367.038656,1.00834525,1.00834525,1.00834525,43.83777661,43.83777661,43.83777661,14.8386999,14.8386999,14.8386999,44.21133781,44.21133781,44.21133781
2004,Reunion,West Eric,9.794311757,9.794311757,9.794311757,399.8692649,399.8692649,399.8692649,-0.783248382,-0.783248382,-0.783248382,98.02290932,98.02290932,98.02290932,19.21132878,19.21132878,19.21132878,36.63952361,36.63952361,36.63952361
2004,Romania,Ellisfort,6.872907643,6.872907643,6.872907643,365.9803817,365.9803817,365.9803817,0.91570416,0.91570416,0.91570416,18.84414082,18.84414082,18.84414082,43.05940141,43.05940141,43.05940141,17.70964457,17.70964457,17.70964457
2004,Romania,Tinaburgh,17.19204209,17.19204209,17.19204209,286.4722083,286.4722083,286.4722083,0.692137459,0.692137459,0.692137459,54.54399521,54.54399521,54.54399521,25.97753109,25.97753109,25.97753109,30.69857724,30.69857724,30.69857724
2004,Russian Federation,Lake Monica,14.95234505,14.95234505,14.95234505,501.6640344,501.6640344,501.6640344,-0.053678366,-0.053678366,-0.053678366,87.56048958,87.56048958,87.56048958,62.92400251,62.92400251,62.92400251,45.7929877,45.7929877,45.7929877
2004,Russian Federation,Port Dwayne,12.62311266,12.62311266,12.62311266,421.1111938,421.1111938,421.1111938,-0.105886644,-0.105886644,-0.105886644,4.381119234,4.381119234,4.381119234,86.83541522,86.83541522,86.83541522,10.04606022,10.04606022,10.04606022
2004,Russian Federation,South Natalie,15.22002462,15.22002462,15.22002462,398.5406883,398.5406883,398.5406883,0.656666264,0.656666264,0.656666264,58.69541368,58.69541368,58.69541368,51.21644114,51.21644114,51.21644114,0.027179341,0.027179341,0.027179341
2004,Russian Federation,Valenzuelabury,18.38076583,18.38076583,18.38076583,450.9455369,450.9455369,450.9455369,-2.171447614,-2.171447614,-2.171447614,54.98895954,54.98895954,54.98895954,71.24287874,71.24287874,71.24287874,29.8872552,29.8872552,29.8872552
2004,Rwanda,Graystad,17.64454896,17.64454896,17.64454896,396.7055058,396.7055058,396.7055058,0.817746517,0.817746517,0.817746517,2.527049241,2.527049241,2.527049241,46.13528574,46.13528574,46.13528574,26.86153842,26.86153842,26.86153842
2004,Rwanda,Rangelmouth,16.56128302,16.56128302,16.56128302,437.278907,437.278907,437.278907,-0.648481613,-0.648481613,-0.648481613,58.8645192,58.8645192,58.8645192,31.22954242,31.22954242,31.22954242,19.84014736,19.84014736,19.84014736
2004,Rwanda,West Daryl,12.93446501,12.93446501,12.93446501,390.3730261,390.3730261,390.3730261,1.577635624,1.577635624,1.577635624,8.956367298,8.956367298,8.956367298,36.40631123,36.40631123,36.40631123,2.627817825,2.627817825,2.627817825
2004,Saint Barthelemy,Port Emilyfurt,13.24158959,13.24158959,13.24158959,402.8630685,402.8630685,402.8630685,-0.176332384,-0.176332384,-0.176332384,36.18416213,36.18416213,36.18416213,91.59592786,91.59592786,91.59592786,18.03770624,18.03770624,18.03770624
2004,Saint Barthelemy,Port James,18.86959805,18.86959805,18.86959805,478.7022801,478.7022801,478.7022801,0.433310164,0.433310164,0.433310164,4.090483002,4.090483002,4.090483002,24.52614331,24.52614331,24.52614331,18.50417999,18.50417999,18.50417999
2004,Saint Kitts and Nevis,East Angelaville,14.64877399,14.64877399,14.64877399,495.4335068,495.4335068,495.4335068,0.149205682,0.149205682,0.149205682,95.60019256,95.60019256,95.60019256,71.30763469,71.30763469,71.30763469,46.61277753,46.61277753,46.61277753
2004,Saint Lucia,Jenniferside,15.24457231,15.24457231,15.24457231,489.6057183,489.6057183,489.6057183,-0.892521305,-0.892521305,-0.892521305,61.33613053,61.33613053,61.33613053,87.083681,87.083681,87.083681,39.54386426,39.54386426,39.54386426
2004,Saint Pierre and Miquelon,Johnfurt,11.56172328,11.56172328,11.56172328,433.526416,433.526416,433.526416,-0.290458982,-0.290458982,-0.290458982,32.36426215,32.36426215,32.36426215,22.45042943,22.45042943,22.45042943,26.69017364,26.69017364,26.69017364
2004,Saint Vincent and the Grenadines,Jenniferberg,15.92195317,15.92195317,15.92195317,346.3828002,346.3828002,346.3828002,0.191635354,0.191635354,0.191635354,45.48324598,45.48324598,45.48324598,89.44488567,89.44488567,89.44488567,29.56829698,29.56829698,29.56829698
2004,Samoa,West Anthonyton,12.9703716,12.9703716,12.9703716,379.7900955,379.7900955,379.7900955,1.621888855,1.621888855,1.621888855,72.85779256,72.85779256,72.85779256,47.14943011,47.14943011,47.14943011,0.459131993,0.459131993,0.459131993
2004,San Marino,Cookstad,19.74139609,19.74139609,19.74139609,362.5361313,362.5361313,362.5361313,0.972921304,0.972921304,0.972921304,7.114108739,7.114108739,7.114108739,61.48032471,61.48032471,61.48032471,8.883563597,8.883563597,8.883563597
2004,San Marino,West Matthewshire,18.83768265,18.83768265,18.83768265,472.7401403,472.7401403,472.7401403,0.142045394,0.142045394,0.142045394,83.69885773,83.69885773,83.69885773,86.87640363,86.87640363,86.87640363,6.847329065,6.847329065,6.847329065
2004,Sao Tome and Principe,Goodfort,15.8238077,15.8238077,15.8238077,304.4506826,304.4506826,304.4506826,-0.274477946,-0.274477946,-0.274477946,81.42240607,81.42240607,81.42240607,80.34035013,80.34035013,80.34035013,31.68249156,31.68249156,31.68249156
2004,Sao Tome and Principe,Ronniebury,6.899814383,6.899814383,6.899814383,301.1922228,301.1922228,301.1922228,1.289369898,1.289369898,1.289369898,8.403468686,8.403468686,8.403468686,75.59572565,75.59572565,75.59572565,11.83531824,11.83531824,11.83531824
2004,Sao Tome and Principe,Zacharytown,6.237047353,6.237047353,6.237047353,379.6347879,379.6347879,379.6347879,-1.114881546,-1.114881546,-1.114881546,1.572069805,1.572069805,1.572069805,12.39470646,12.39470646,12.39470646,45.36447042,45.36447042,45.36447042
2004,Saudi Arabia,Nicholasbury,14.00278671,14.00278671,14.00278671,402.8217192,402.8217192,402.8217192,-1.809644208,-1.809644208,-1.809644208,2.177376912,2.177376912,2.177376912,61.65463567,61.65463567,61.65463567,16.59078259,16.59078259,16.59078259
2004,Senegal,West Jameschester,20.48725814,20.48725814,20.48725814,334.8618923,334.8618923,334.8618923,-0.77638701,-0.77638701,-0.77638701,85.02269344,85.02269344,85.02269344,98.10665832,98.10665832,98.10665832,40.40902248,40.40902248,40.40902248
2004,Senegal,West Stephanieville,10.85064909,10.85064909,10.85064909,344.0953696,344.0953696,344.0953696,-0.0639745,-0.0639745,-0.0639745,39.48077699,39.48077699,39.48077699,23.56181005,23.56181005,23.56181005,22.49199665,22.49199665,22.49199665
2004,Serbia,Martinezbury,13.68888067,13.68888067,13.68888067,423.8668212,423.8668212,423.8668212,1.173700781,1.173700781,1.173700781,86.90271255,86.90271255,86.90271255,99.95556023,99.95556023,99.95556023,0.587978811,0.587978811,0.587978811
2004,Seychelles,North Scott,20.08718155,20.08718155,20.08718155,411.484772,411.484772,411.484772,0.912699903,0.912699903,0.912699903,44.2034816,44.2034816,44.2034816,43.21063628,43.21063628,43.21063628,48.07492348,48.07492348,48.07492348
2004,Seychelles,South Jessicashire,14.83392507,14.83392507,14.83392507,376.8243467,376.8243467,376.8243467,-0.196831643,-0.196831643,-0.196831643,77.69372753,77.69372753,77.69372753,4.092275148,4.092275148,4.092275148,22.7380316,22.7380316,22.7380316
2004,Seychelles,Stacieville,9.763653347,9.763653347,9.763653347,405.644949,405.644949,405.644949,0.304139721,0.304139721,0.304139721,26.30127271,26.30127271,26.30127271,38.54135015,38.54135015,38.54135015,38.78155485,38.78155485,38.78155485
2004,Sierra Leone,Pierceborough,10.75465732,10.75465732,10.75465732,425.8761612,425.8761612,425.8761612,0.877846065,0.877846065,0.877846065,14.17693965,14.17693965,14.17693965,47.75548301,47.75548301,47.75548301,43.9164345,43.9164345,43.9164345
2004,Singapore,Haydenside,16.22863359,16.22863359,16.22863359,488.2943989,488.2943989,488.2943989,0.851910462,0.851910462,0.851910462,91.66069388,91.66069388,91.66069388,50.28131842,50.28131842,50.28131842,2.322424513,2.322424513,2.322424513
2004,Singapore,Josephport,17.72648053,17.72648053,17.72648053,310.9398292,310.9398292,310.9398292,0.063135007,0.063135007,0.063135007,5.778159664,5.778159664,5.778159664,18.22469361,18.22469361,18.22469361,2.798879782,2.798879782,2.798879782
2004,Singapore,New Davidton,8.006653403,8.006653403,8.006653403,468.3832149,468.3832149,468.3832149,0.712899454,0.712899454,0.712899454,44.99568133,44.99568133,44.99568133,31.91029499,31.91029499,31.91029499,11.68166003,11.68166003,11.68166003
2004,Slovakia (Slovak Republic),Boltonhaven,26.01752928,26.01752928,26.01752928,365.6492492,365.6492492,365.6492492,0.368183521,0.368183521,0.368183521,81.82259567,81.82259567,81.82259567,14.63897984,14.63897984,14.63897984,32.59535199,32.59535199,32.59535199
2004,Slovakia (Slovak Republic),Steelefurt,7.56843199,7.56843199,7.56843199,438.7317605,438.7317605,438.7317605,0.675504335,0.675504335,0.675504335,15.09585142,15.09585142,15.09585142,27.26108538,27.26108538,27.26108538,18.70572795,18.70572795,18.70572795
2004,Slovakia (Slovak Republic),Whitneyside,11.9357003,11.9357003,11.9357003,354.0226238,354.0226238,354.0226238,0.552900097,0.552900097,0.552900097,49.79769195,49.79769195,49.79769195,77.83697431,77.83697431,77.83697431,28.894797,28.894797,28.894797
2004,Slovenia,South Nicholas,26.90250133,26.90250133,26.90250133,477.6162851,477.6162851,477.6162851,0.666708883,0.666708883,0.666708883,20.57937032,20.57937032,20.57937032,26.4192533,26.4192533,26.4192533,23.25184739,23.25184739,23.25184739
2004,Solomon Islands,East Douglasmouth,19.13486093,19.13486093,19.13486093,358.1564969,358.1564969,358.1564969,-1.131208708,-1.131208708,-1.131208708,30.42537165,30.42537165,30.42537165,77.05870568,77.05870568,77.05870568,5.684984031,5.684984031,5.684984031
2004,Solomon Islands,Petersonmouth,13.57732754,13.57732754,13.57732754,384.6612701,384.6612701,384.6612701,-0.383490537,-0.383490537,-0.383490537,31.87932731,31.87932731,31.87932731,98.29871403,98.29871403,98.29871403,29.51227731,29.51227731,29.51227731
2004,Solomon Islands,Port Timothyburgh,15.98159906,15.98159906,15.98159906,317.604202,317.604202,317.604202,0.121319629,0.121319629,0.121319629,34.10006176,34.10006176,34.10006176,89.26860208,89.26860208,89.26860208,13.17308893,13.17308893,13.17308893
2004,Somalia,Matthewland,8.462826981,8.462826981,8.462826981,405.0912148,405.0912148,405.0912148,-0.776763495,-0.776763495,-0.776763495,23.79741798,23.79741798,23.79741798,86.64118489,86.64118489,86.64118489,48.02823881,48.02823881,48.02823881
2004,Somalia,Port Michaelside,20.82705525,20.82705525,20.82705525,405.5833111,405.5833111,405.5833111,0.460546879,0.460546879,0.460546879,94.7535877,94.7535877,94.7535877,22.7700005,22.7700005,22.7700005,25.1914641,25.1914641,25.1914641
