"year","country","location","min","max"
2004,"Martinique","East Christopher",12.868124849782228,12.868124849782228
2004,"Martinique","East Samantha",17.468226227075338,17.468226227075338
2004,"Mauritania","Brianmouth",12.75224346801118,12.75224346801118
2004,"Mauritius","Harrisonmouth",8.977767261632716,8.977767261632716
2004,"Mauritius","Kevinburgh",24.161945269723887,24.161945269723887
2004,"Mauritius","North Lindaberg",13.42984539669126,13.42984539669126
2004,"Mayotte","Buckburgh",20.57946530973724,20.57946530973724
2004,"Mayotte","Lake Jeffery",27.62958753342653,27.62958753342653
2004,"Mayotte","South Tiffany",6.800156742590319,6.800156742590319
2004,"Mexico","Austinstad",16.742985091107517,16.742985091107517
2004,"Micronesia","East Olivia",6.229850990304529,6.229850990304529
2004,"Moldova","Brockville",24.6676849390947,24.6676849390947
2004,"Monaco","Randyburgh",11.144215097434069,11.144215097434069
2004,"Monaco","Vangview",17.057757013579554,17.057757013579554
2004,"Mongolia","Colemanmouth",13.759208251091712,13.759208251091712
2004,"Mongolia","Lake James",16.944997873056238,16.944997873056238
2004,"Mongolia","Port Kayla",12.602327165472158,12.602327165472158
2004,"Mongolia","Williamsside",26.433859766599408,26.433859766599408
2004,"Montenegro","New Sara",21.60128558016397,21.60128558016397
2004,"Morocco","Andrewburgh",21.38949691040251,21.38949691040251
2004,"Morocco","New Jasmine",13.80867230220274,13.80867230220274
2004,"Morocco","Ryanside",13.260788139531895,13.260788139531895
2004,"Morocco","Timothyland",18.421251895849583,18.421251895849583
2004,"Mozambique","South Kelly",11.60988251134867,11.60988251134867
2004,"Myanmar","East Tyler",18.736056903412376,18.736056903412376
2004,"Myanmar","Port Alexandraview",21.3622395204076,21.3622395204076
2004,"Myanmar","Sarahburgh",14.100987108442697,14.100987108442697
2004,"Namibia","East Justinville",23.125731445472983,23.125731445472983
2004,"Nauru","Jefferyshire",14.85328484884509,14.85328484884509
2004,"Nauru","Matthewfort",16.94534493133134,16.94534493133134
2004,"Nauru","Samuelside",15.353755008297307,15.353755008297307
2004,"Nauru","Williamsonborough",7.633002687946605,7.633002687946605
2004,"Nepal","Lake Dylanfort",21.045265317024416,21.045265317024416
2004,"Netherlands","Christinebury",23.85022971056849,23.85022971056849
2004,"Netherlands","New Cameronfurt",14.689762235469056,14.689762235469056
2004,"Netherlands","Payneberg",14.697090035421835,14.697090035421835
2004,"Netherlands","Theresafurt",14.945004791202166,14.945004791202166
2004,"Netherlands","West Tracyberg",20.46948783671341,20.46948783671341
2004,"Netherlands Antilles","Port Stanleystad",11.709936233030536,11.709936233030536
2004,"New Caledonia","Chamberstown",16.643046416269474,16.643046416269474
2004,"New Caledonia","New Jonathon",16.721314903286668,16.721314903286668
2004,"New Caledonia","Rodgerschester",16.527588618010512,16.527588618010512
2004,"New Zealand","Kathrynmouth",22.4573702381422,22.4573702381422
2004,"New Zealand","Lake Tracy",20.527403632516545,20.527403632516545
2004,"New Zealand","South Joel",15.270021920738651,15.270021920738651
2004,"Nicaragua","Robinview",11.028979801186235,11.028979801186235
2004,"Niger","New Brenda",25.201279830078047,25.201279830078047
2004,"Niger","New Jenniferport",17.298890891058047,17.298890891058047
2004,"Niger","Port Chris",16.34527357754572,16.34527357754572
2004,"Niger","Taylorhaven",20.376210654490563,20.376210654490563
2004,"Nigeria","East Jamesfort",16.130682703416806,16.130682703416806
2004,"Nigeria","South Sarahstad",11.975513230437326,11.975513230437326
2004,"Norfolk Island","Simsfort",18.05217036307853,18.05217036307853
2004,"Norfolk Island","Stevenland",16.76185791105728,16.76185791105728
2004,"North Macedonia","East Debra",13.890763345284824,13.890763345284824
2004,"North Macedonia","Gloriaview",14.964258965930314,14.964258965930314
2004,"Northern Mariana Islands","Diazmouth",7.095645220850932,7.095645220850932
2004,"Norway","Beasleyville",10.348319046318778,10.348319046318778
2004,"Norway","Crystaltown",20.48290613350816,20.48290613350816
2004,"Norway","North Jonathanfort",14.247669581932268,14.247669581932268
2004,"Pakistan","Port Randy",11.463953015186128,11.463953015186128
2004,"Palau","Johnsonmouth",21.464262060313736,21.464262060313736
2004,"Palau","New Troytown",10.430674033467623,10.430674033467623
2004,"Palau","Shanemouth",16.780799174375325,16.780799174375325
2004,"Papua New Guinea","Williambury",22.21395081581086,22.21395081581086
2004,"Paraguay","Cabrerafurt",12.490517261786112,12.490517261786112
2004,"Paraguay","East Paul",15.578423479531407,15.578423479531407
2004,"Paraguay","Larsontown",11.143864522223762,11.143864522223762
2004,"Paraguay","Port Wyatt",16.35174500961103,16.35174500961103
2004,"Peru","Saraland",15.508577714793168,15.508577714793168
2004,"Philippines","Padillaborough",19.07241459913053,19.07241459913053
2004,"Philippines","Port Laura",17.70050520075817,17.70050520075817
2004,"Pitcairn Islands","West Sherryfurt",17.664691780149152,17.664691780149152
2004,"Poland","Lake Amy",5.515930527259323,5.515930527259323
2004,"Poland","New Christopherberg",8.100592942367562,8.100592942367562
2004,"Puerto Rico","Blackwellberg",19.84314792499344,19.84314792499344
2004,"Puerto Rico","Port Ritaport",22.35173841606866,22.35173841606866
2004,"Qatar","Jonestown",9.395500882344106,9.395500882344106
2004,"Qatar","Lake Arthurhaven",21.618657175795445,21.618657175795445
2004,"Qatar","Lake Jennifer",19.347234534627265,19.347234534627265
2004,"Reunion","Jonesland",9.502802812312895,9.502802812312895
2004,"Reunion","West Eric",9.794311757440616,9.794311757440616
2004,"Romania","Ellisfort",6.872907643326197,6.872907643326197
2004,"Romania","Tinaburgh",17.192042089279308,17.192042089279308
2004,"Russian Federation","Lake Monica",14.952345053560355,14.952345053560355
2004,"Russian Federation","Port Dwayne",12.623112660745718,12.623112660745718
2004,"Russian Federation","South Natalie",15.220024619157469,15.220024619157469
2004,"Russian Federation","Valenzuelabury",18.380765832123167,18.380765832123167
2004,"Rwanda","Graystad",17.644548959275227,17.644548959275227
2004,"Rwanda","Rangelmouth",16.561283019113084,16.561283019113084
2004,"Rwanda","West Daryl",12.934465005253218,12.934465005253218
2004,"Saint Barthelemy","Port Emilyfurt",13.241589592734668,13.241589592734668
2004,"Saint Barthelemy","Port James",18.869598050470376,18.869598050470376
2004,"Saint Kitts and Nevis","East Angelaville",14.64877399479116,14.64877399479116
2004,"Saint Lucia","Jenniferside",15.244572308883669,15.244572308883669
2004,"Saint Pierre and Miquelon","Johnfurt",11.561723278187875,11.561723278187875
2004,"Saint Vincent and the Grenadines","Jenniferberg",15.92195317099153,15.92195317099153
2004,"Samoa","West Anthonyton",12.970371601247248,12.970371601247248
2004,"San Marino","Cookstad",19.741396087351657,19.741396087351657
2004,"San Marino","West Matthewshire",18.837682650018344,18.837682650018344
2004,"Sao Tome and Principe","Goodfort",15.82380770226248,15.82380770226248
2004,"Sao Tome and Principe","Ronniebury",6.899814383250021,6.899814383250021
2004,"Sao Tome and Principe","Zacharytown",6.237047352727471,6.237047352727471
2004,"Saudi Arabia","Nicholasbury",14.002786713127833,14.002786713127833
2004,"Senegal","West Jameschester",20.487258139340423,20.487258139340423
2004,"Senegal","West Stephanieville",10.85064908904661,10.85064908904661
2004,"Serbia","Martinezbury",13.68888067298777,13.68888067298777
2004,"Seychelles","North Scott",20.08718154562083,20.08718154562083
2004,"Seychelles","South Jessicashire",14.833925070148997,14.833925070148997
2004,"Seychelles","Stacieville",9.7636533468326,9.7636533468326
2004,"Sierra Leone","Pierceborough",10.754657320496944,10.754657320496944
2004,"Singapore","Haydenside",16.22863359474356,16.22863359474356
2004,"Singapore","Josephport",17.72648053475519,17.72648053475519
2004,"Singapore","New Davidton",8.006653403252773,8.006653403252773
2004,"Slovakia (Slovak Republic)","Boltonhaven",26.017529281565785,26.017529281565785
2004,"Slovakia (Slovak Republic)","Steelefurt",7.56843198975269,7.56843198975269
2004,"Slovakia (Slovak Republic)","Whitneyside",11.935700297013303,11.935700297013303
2004,"Slovenia","South Nicholas",26.902501327535955,26.902501327535955
2004,"Solomon Islands","East Douglasmouth",19.13486092807189,19.13486092807189
2004,"Solomon Islands","Petersonmouth",13.577327539323758,13.577327539323758
2004,"Solomon Islands","Port Timothyburgh",15.981599064031617,15.981599064031617
2004,"Somalia","Matthewland",8.462826981430283,8.462826981430283
2004,"Somalia","Port Michaelside",20.82705524513936,20.82705524513936
2004,"Somalia","Wongmouth",15.246520163067585,15.246520163067585
2004,"South Africa","Lake Tony",12.585083963203893,12.585083963203893
2004,"South Africa","West Aprilville",18.773435721659688,18.773435721659688
2004,"South Georgia and the South Sandwich Islands","Carolynshire",16.95892264689793,16.95892264689793
2004,"South Georgia and the South Sandwich Islands","North Noahland",12.225866498008465,12.225866498008465
2004,"Spain","East Debraville",14.369533642379569,14.369533642379569
2004,"Spain","South Stephenborough",14.507919114931164,14.507919114931164
2004,"Sri Lanka","Thomasport",4.586831556251807,4.586831556251807
2004,"Sudan","North Rodney",23.98721364260025,23.98721364260025
2004,"Sudan","Port Robertchester",15.14445185963548,15.14445185963548
2004,"Sudan","Robbinsmouth",15.152357635556196,15.152357635556196
2004,"Suriname","Richardton",5.423707909893519,5.423707909893519
2004,"Suriname","West Jasonville",16.34405565745592,16.34405565745592
2004,"Svalbard & Jan Mayen Islands","Cummingsside",18.930604053881847,18.930604053881847
2004,"Svalbard & Jan Mayen Islands","South Anneview",3.307332178878344,3.307332178878344
2004,"Swaziland","Port Mikeland",19.100830164976525,19.100830164976525
2004,"Swaziland","West Nancy",21.756101587196238,21.756101587196238
2004,"Swaziland","Williamsbury",13.650761141385807,13.650761141385807
2004,"Sweden","North Markhaven",12.781090149617087,12.781090149617087
2004,"Sweden","Port Crystalbury",16.77179105220038,16.77179105220038
2004,"Sweden","Shannonton",12.963796832721316,12.963796832721316
2004,"Switzerland","Bartonland",19.69040394740962,19.69040394740962
2004,"Switzerland","North Roberta",13.60523123826093,13.60523123826093
2004,"Switzerland","South Louiston",15.796076762114213,15.796076762114213
2004,"Switzerland","West Michaelmouth",24.08473405156508,24.08473405156508
2004,"Syrian Arab Republic","West Dustin",10.6998664416912,10.6998664416912
2004,"Syrian Arab Republic","West Reneeborough",19.33204403887505,19.33204403887505
2004,"Tajikistan","Mccarthystad",16.326868076595392,16.326868076595392
2004,"Tajikistan","South Kellyside",15.28009729504276,15.28009729504276
2004,"Tajikistan","South Lisafort",8.307735768206895,8.307735768206895
2004,"Tajikistan","Spencerfurt",12.22086727276858,12.22086727276858
2004,"Tanzania","Shellyberg",9.452133215984604,9.452133215984604
2004,"Thailand","Laneville",8.738451648377088,8.738451648377088
2004,"Thailand","New Chelsea",8.105277781868534,8.105277781868534
2004,"Timor-Leste","Lake Bradley",13.493090294644642,13.493090294644642
2004,"Timor-Leste","Stephanieshire",19.077018891799906,19.077018891799906
2004,"Togo","Deannaberg",19.700193727507028,19.700193727507028
2004,"Togo","Lake Leefurt",1.4719099282351102,1.4719099282351102
2004,"Tonga","Jeffshire",19.950481589240688,19.950481589240688
2004,"Tonga","Josephburgh",15.399654860547145,15.399654860547145
2004,"Tonga","Kennethview",22.139324025654773,22.139324025654773
2004,"Tonga","Lake Alexaberg",13.262538549758276,13.262538549758276
2004,"Tonga","Leachbury",19.467549487412025,19.467549487412025
2004,"Tonga","North Bonnieborough",12.76188169575948,12.76188169575948
2004,"Tonga","Tinaview",3.780428563590963,3.780428563590963
2004,"Trinidad and Tobago","New Juan",22.001115535708667,22.001115535708667
2004,"Trinidad and Tobago","Sandersshire",17.687456650354704,17.687456650354704
2004,"Tunisia","East Christina",16.689016467920247,16.689016467920247
2004,"Tunisia","East Jaredside",11.057136492998191,11.057136492998191
2004,"Tunisia","New Sherry",10.672024867543051,10.672024867543051
2004,"Tunisia","Port Jenniferside",16.67150853800876,16.67150853800876
2004,"Turkey","Ericville",7.976438907227776,7.976438907227776
2004,"Turkey","Port Kim",19.510677507069637,19.510677507069637
2004,"Turkey","South Dennis",14.54194530657679,14.54194530657679
2004,"Turkmenistan","Lake Alexandramouth",13.630543487924786,13.630543487924786
2004,"Turkmenistan","Mitchellchester",21.77593390508281,21.77593390508281
2004,"Turkmenistan","North Tonya",13.806233144178938,13.806233144178938
2004,"Turks and Caicos Islands","Calebstad",23.617793004851368,23.617793004851368
2004,"Turks and Caicos Islands","East Timothyfort",21.67308543170663,21.67308543170663
2004,"Tuvalu","New Vickie",16.93938779985091,16.93938779985091
2004,"Uganda","New Matthew",15.730292961420291,15.730292961420291
2004,"Uganda","Sydneyfurt",24.337630425343363,24.337630425343363
2004,"Ukraine","Holmesport",14.311025686561315,14.311025686561315
2004,"Ukraine","South Judithtown",22.97073345708441,22.97073345708441
2004,"United Arab Emirates","West Vincent",16.873272272853683,16.873272272853683
2004,"United Kingdom","Greenechester",13.127931935373478,13.127931935373478
2004,"United States Minor Outlying Islands","Hawkinsside",17.551490810965916,17.551490810965916
2004,"United States Minor Outlying Islands","Jessicaburgh",17.03332791637821,17.03332791637821
2004,"United States Minor Outlying Islands","South Aaron",15.375622845446143,15.375622845446143
2004,"United States Virgin Islands","New Joshua",8.266457986333053,8.266457986333053
2004,"United States Virgin Islands","North Ronald",17.414943449759576,17.414943449759576
2004,"Uruguay","Dennisfurt",16.751470173154317,16.751470173154317
2004,"Uruguay","West Timothy",16.25793461869118,16.25793461869118
2004,"Uzbekistan","Joneshaven",19.247581744157213,19.247581744157213
2004,"Vanuatu","Michaelstad",13.962085673069122,13.962085673069122
2004,"Vanuatu","South Tamara",13.43391129393268,13.43391129393268
2004,"Venezuela","East Annaland",23.386158442117157,23.386158442117157
2004,"Venezuela","Haynestown",7.995972448878716,7.995972448878716
2004,"Wallis and Futuna","Nataliehaven",14.136156013702749,14.136156013702749
2004,"Wallis and Futuna","West Jessicaport",13.731031169418229,13.731031169418229
2004,"Western Sahara","East Timothybury",16.91906571913325,16.91906571913325
2004,"Western Sahara","Maldonadobury",14.446931296795947,14.446931296795947
2004,"Zimbabwe","South Katherinefurt",10.71251437651248,10.71251437651248
2004,"Zimbabwe","South Loriton",19.351450972449587,19.351450972449587
2005,"Afghanistan","Lake James",23.246626667046694,23.246626667046694
2005,"Afghanistan","Lisamouth",15.697968584938405,15.697968584938405
2005,"Albania","Meganborough",19.304294530800604,19.304294530800604
2005,"Algeria","Allisonfurt",13.690950606776152,13.690950606776152
2005,"Algeria","Jesusmouth",7.411738897483383,7.411738897483383
2005,"Algeria","Meganfurt",16.95333167112539,16.95333167112539
2005,"Algeria","New William",15.96026604404001,15.96026604404001
2005,"American Samoa","Chadview",21.1838000515128,21.1838000515128
2005,"American Samoa","Port Sheilamouth",20.03129937020544,20.03129937020544
2005,"Andorra","East Michaelfort",8.8930015053127,8.8930015053127
2005,"Angola","Amberborough",20.254022250878545,20.254022250878545
2005,"Angola","Taylorside",18.20122853952064,18.20122853952064
2005,"Anguilla","East Laurenstad",11.01580994579167,11.01580994579167
2005,"Antarctica (the territory South of 60 deg S)","Port Jenniferborough",7.333063836388545,7.333063836388545
2005,"Antigua and Barbuda","New Bradley",20.495245357886414,20.495245357886414
2005,"Antigua and Barbuda","New Joshuaberg",7.65716083045538,7.65716083045538
2005,"Argentina","Lake Nicoleshire",11.87525229459159,11.87525229459159
2005,"Armenia","Fitzpatrickfort",21.8744729725656,21.8744729725656
2005,"Armenia","Jeffreychester",12.521282846927091,12.521282846927091
2005,"Armenia","Longbury",20.693343710382464,20.693343710382464
2005,"Armenia","New Michaeltown",11.191045520287172,11.191045520287172
2005,"Armenia","North Cynthia",27.332872391767467,27.332872391767467
2005,"Armenia","West Corychester",16.03927642395536,16.03927642395536
2005,"Aruba","Bauerfort",23.647752994188828,23.647752994188828
2005,"Aruba","Davidhaven",16.091221878089364,16.091221878089364
2005,"Aruba","Hernandezbury",11.773558798124473,11.773558798124473
2005,"Aruba","South David",16.192101004913717,16.192101004913717
2005,"Australia","Christianberg",21.315279579433454,21.315279579433454
2005,"Australia","North Tylerstad",14.31455194071122,14.31455194071122
2005,"Azerbaijan","East Laurenmouth",16.243911123806612,16.243911123806612
2005,"Azerbaijan","Mooremouth",17.56919682825876,17.56919682825876
2005,"Azerbaijan","Nicholaston",12.777535869229032,12.777535869229032
2005,"Azerbaijan","Thompsontown",18.526351022236,18.526351022236
2005,"Bahamas","Garzaville",10.548607166947706,10.548607166947706
2005,"Bahrain","West Jesusstad",16.84605723622437,16.84605723622437
2005,"Bangladesh","Feliciaborough",18.1341707185466,18.1341707185466
2005,"Bangladesh","Gonzaleztown",7.745948327821493,7.745948327821493
2005,"Bangladesh","Larsonfort",20.908908123710003,20.908908123710003
2005,"Belarus","New Erik",20.351815387439117,20.351815387439117
2005,"Belgium","Lake Alejandramouth",21.323507210566323,21.323507210566323
2005,"Belgium","South Steven",13.907809229177628,13.907809229177628
2005,"Belize","West Natalieland",16.53957315318806,16.53957315318806
2005,"Benin","Deniseborough",18.314336357951863,18.314336357951863
2005,"Benin","Lake Shelleyburgh",13.083042124555911,13.083042124555911
2005,"Benin","West Dana",12.001938568280096,12.001938568280096
2005,"Bermuda","Lake Mason",16.70720654867426,16.70720654867426
2005,"Bermuda","Lake Vanessa",22.7156755757464,22.7156755757464
2005,"Bermuda","West Darylhaven",18.06987735101584,18.06987735101584
2005,"Bhutan","Popefort",11.115874907992527,11.115874907992527
2005,"Bolivia","Osbornfurt",14.190176858443456,14.190176858443456
2005,"Bolivia","West Brian",16.876518771783424,16.876518771783424
2005,"Bosnia and Herzegovina","Lake Ryan",10.275294376044474,10.275294376044474
2005,"Botswana","Debratown",13.941165601189866,13.941165601189866
2005,"Botswana","East Lisa",19.88202383753266,19.88202383753266
2005,"Botswana","East Vanessa",14.350510615457925,14.350510615457925
2005,"Botswana","Goodmanview",13.397508559378714,13.397508559378714
2005,"Bouvet Island (Bouvetoya)","Anthonyside",16.354727782960424,16.354727782960424
2005,"Brazil","Veronicaberg",16.01895116237218,16.01895116237218
2005,"Brazil","West Matthew",21.63271273333171,21.63271273333171
2005,"British Virgin Islands","Aprilbury",17.146735441977206,17.146735441977206
2005,"British Virgin Islands","Juanstad",9.8937447594238,9.8937447594238
2005,"British Virgin Islands","Palmershire",14.372205065299402,14.372205065299402
2005,"Brunei Darussalam","Chenfurt",2.45909374944401,2.45909374944401
2005,"Bulgaria","Jonesbury",13.761418749153377,13.761418749153377
2005,"Burkina Faso","Justinborough",18.22667101145727,18.22667101145727
2005,"Cameroon","East Matthew",8.45060336521801,8.45060336521801
2005,"Cameroon","Lake Arthur",17.073289459064558,17.073289459064558
2005,"Cape Verde","Andrewfort",12.621531202423746,12.621531202423746
2005,"Cape Verde","Cooperburgh",16.758767723455367,16.758767723455367
2005,"Cape Verde","Joshuamouth",17.843205637830224,17.843205637830224
2005,"Cape Verde","Lake Carmen",8.946009065552175,8.946009065552175
2005,"Cayman Islands","Port Gregory",21.498205788976037,21.498205788976037
2005,"Central African Republic","Port Donna",14.68458736936792,14.68458736936792
2005,"Central African Republic","Victoriahaven",15.364671248855194,15.364671248855194
2005,"Chile","North David",20.225103175713404,20.225103175713404
2005,"Chile","South William",21.882716040965395,21.882716040965395
2005,"China","New Natasha",13.80328812140435,13.80328812140435
2005,"China","Paulatown",10.039863418462335,10.039863418462335
2005,"China","Rickystad",10.54930392097599,10.54930392097599
2005,"China","Smithburgh",21.959880667660364,21.959880667660364
2005,"China","West Deborah",17.850294390404677,17.850294390404677
2005,"China","West Jasonmouth",16.541098819923494,16.541098819923494
2005,"Cocos (Keeling) Islands","Lopezton",18.90936312932029,18.90936312932029
2005,"Cocos (Keeling) Islands","Robertmouth",19.001024022964945,19.001024022964945
2005,"Colombia","Jeffton",12.8241007527429,12.8241007527429
2005,"Colombia","Port Bryanside",21.342614738512733,21.342614738512733
2005,"Comoros","New Candice",16.073958165486182,16.073958165486182
2005,"Congo","Aaronfort",15.189820838464987,15.189820838464987
2005,"Congo","Cervantesfort",4.902903021741963,4.902903021741963
2005,"Congo","East Julianside",17.229114489097128,17.229114489097128
2005,"Congo","Lake Megan",14.57618950322592,14.57618950322592
2005,"Congo","New Patrickmouth",14.657461352894565,14.657461352894565
2005,"Congo","Samuelhaven",17.863252113781993,17.863252113781993
2005,"Cook Islands","Barnesview",19.1778735142617,19.1778735142617
2005,"Cook Islands","Kellymouth",13.746001091815112,13.746001091815112
2005,"Cook Islands","Port Danielmouth",18.31313673142951,18.31313673142951
2005,"Costa Rica","Adamsville",4.505686047895672,4.505686047895672
2005,"Costa Rica","Nancystad",7.856894497449763,7.856894497449763
2005,"Cote d'Ivoire","Jamesmouth",17.716231653249878,17.716231653249878
2005,"Cuba","Barrettmouth",15.729420878540276,15.729420878540276
2005,"Cuba","Gardnermouth",17.779334080998574,17.779334080998574
2005,"Cuba","Hayleychester",19.584429488627396,19.584429488627396
2005,"Cuba","Julieburgh",23.357950651025316,23.357950651025316
2005,"Cyprus","Lake Tonya",10.350059477164931,10.350059477164931
2005,"Czech Republic","North Melanie",13.835154873365692,13.835154873365692
2005,"Czech Republic","Port Thomasfort",24.814017775260155,24.814017775260155
2005,"Czech Republic","Westhaven",9.831418266975025,9.831418266975025
2005,"Denmark","Christinechester",10.149249020249622,10.149249020249622
2005,"Denmark","Churchbury",10.406494040302007,10.406494040302007
2005,"Denmark","Jennifermouth",19.401910111497383,19.401910111497383
2005,"Denmark","Reynoldsberg",10.884476103992418,10.884476103992418
2005,"Dominica","North Mark",8.60669011490133,8.60669011490133
2005,"Dominica","Whiteberg",12.1170089430126,12.1170089430126
2005,"Dominican Republic","South Angelaburgh",13.9439789814396,13.9439789814396
2005,"Dominican Republic","South Jerryfurt",12.24933337304736,12.24933337304736
2005,"Ecuador","East Deannaton",10.216405606873373,10.216405606873373
2005,"Ecuador","Robertland",16.668361210243255,16.668361210243255
2005,"Ecuador","West Marytown",3.107018660329384,3.107018660329384
2005,"El Salvador","North Maryfurt",17.035612153701972,17.035612153701972
2005,"Equatorial Guinea","Riveramouth",11.940707851153256,11.940707851153256
2005,"Equatorial Guinea","South Jerrymouth",15.11751369079593,15.11751369079593
2005,"Equatorial Guinea","Williamsbury",18.509980681551514,18.509980681551514
2005,"Eritrea","Lake Jeffrey",7.532251476671537,7.532251476671537
2005,"Eritrea","Lindseyview",11.142245025934152,11.142245025934152
2005,"Estonia","Nicoleburgh",16.160207759453023,16.160207759453023
2005,"Estonia","South Steven",24.39159667643256,24.39159667643256
2005,"Ethiopia","East Gregoryport",16.161783962944664,16.161783962944664
2005,"Ethiopia","Matthewtown",21.75680019246254,21.75680019246254
2005,"Falkland Islands (Malvinas)","East Nicolefort",16.06616210774189,16.06616210774189
2005,"Falkland Islands (Malvinas)","Mejiaberg",11.704176401076452,11.704176401076452
2005,"Falkland Islands (Malvinas)","Shellyshire",15.186832565851724,15.186832565851724
2005,"Fiji","Adamschester",26.015659164046216,26.015659164046216
2005,"Fiji","Pacechester",16.831239372359864,16.831239372359864
2005,"Finland","Karenfort",13.628817903874566,13.628817903874566
2005,"Finland","South Keithland",15.824444944965167,15.824444944965167
2005,"France","Port Steven",21.495509753627758,21.495509753627758
2005,"French Polynesia","Justinchester",22.338653920868243,22.338653920868243
2005,"French Polynesia","North Robert",13.804077134820442,13.804077134820442
2005,"Gabon","New Jasminebury",14.48706901187132,14.48706901187132
2005,"Gabon","North Autumn",22.200260676740943,22.200260676740943
2005,"Gambia","Biancaport",14.01088159644866,14.01088159644866
2005,"Gambia","Paulahaven",11.67700002034345,11.67700002034345
2005,"Gambia","Roseland",17.062162517539818,17.062162517539818
2005,"Georgia","Bradleyhaven",18.306012587525174,18.306012587525174
2005,"Georgia","Lake Calvin",13.552286226747066,13.552286226747066
2005,"Georgia","South Jennifer",17.350737788979096,17.350737788979096
2005,"Georgia","West Thomasport",15.761972756928396,15.761972756928396
2005,"Georgia","West Victoria",14.934328733060092,14.934328733060092
2005,"Germany","Port Amanda",14.64848640057994,14.64848640057994
2005,"Germany","Robertborough",24.988152562760625,24.988152562760625
2005,"Ghana","Johnsonchester",13.221644596421957,13.221644596421957
2005,"Ghana","South Joannabury",12.683378966972654,12.683378966972654
2005,"Gibraltar","East Laurenville",18.427231566235157,18.427231566235157
2005,"Gibraltar","New Janetborough",21.80113060793688,21.80113060793688
2005,"Greece","Jessicahaven",15.872520518135538,15.872520518135538
2005,"Greenland","Kathrynborough",11.975538773042231,11.975538773042231
2005,"Greenland","Lake Matthew",11.186058463042247,11.186058463042247
2005,"Guadeloupe","East Eric",17.618912156469417,17.618912156469417
2005,"Guadeloupe","Gonzalezville",12.984664056513074,12.984664056513074
2005,"Guadeloupe","Lake Don",14.988213191239817,14.988213191239817
2005,"Guam","Diazland",19.09979177180766,19.09979177180766
2005,"Guam","Justinmouth",12.518329399643813,12.518329399643813
2005,"Guatemala","West William",18.80107494613159,18.80107494613159
2005,"Guernsey","Brookeport",8.704768729476886,8.704768729476886
2005,"Guernsey","Johnsfort",14.59314595241348,14.59314595241348
2005,"Guinea","West Martinville",9.73805529703437,9.73805529703437
2005,"Guinea-Bissau","Port Terri",13.13544334233905,13.13544334233905
2005,"Guinea-Bissau","Wolfland",22.17403427452732,22.17403427452732
2005,"Haiti","Hernandezborough",15.839963776639747,15.839963776639747
2005,"Haiti","North Timothychester",10.531238891598411,10.531238891598411
2005,"Haiti","South Kayla",15.695056347813887,15.695056347813887
2005,"Heard Island and McDonald Islands","New Joseph",15.188844379191975,15.188844379191975
2005,"Heard Island and McDonald Islands","Silvafurt",11.620627763080266,11.620627763080266
2005,"Holy See (Vatican City State)","Juliafurt",18.58982601542736,18.58982601542736
2005,"Honduras","Lake Tanyafort",22.339366599520083,22.339366599520083
2005,"Honduras","Taylorberg",27.944248722866163,27.944248722866163
2005,"Honduras","Wattsfurt",3.0677994656834144,3.0677994656834144
2005,"Hong Kong","Lake Audreyville",5.611527737331759,5.611527737331759
2005,"Hungary","Brandiburgh",23.315250253358577,23.315250253358577
2005,"Hungary","North James",9.805668956329754,9.805668956329754
2005,"Iceland","East Andrewside",11.612446984120677,11.612446984120677
2005,"India","South Robertstad",18.649079299573195,18.649079299573195
2005,"Indonesia","North Moniqueland",20.24064743407089,20.24064743407089
2005,"Indonesia","North Rachelton",18.77022192329511,18.77022192329511
2005,"Iran","Lake Williamhaven",13.483691269560778,13.483691269560778
2005,"Iran","South Benjaminborough",7.013444208106428,7.013444208106428
2005,"Iran","West Jonathan",21.67036165092633,21.67036165092633
2005,"Ireland","Lake Michele",13.72493140861359,13.72493140861359
2005,"Ireland","North Sarah",24.717875956966974,24.717875956966974
2005,"Ireland","Ronaldport",17.68047575828907,17.68047575828907
2005,"Isle of Man","Hughestown",16.446944011550396,16.446944011550396
2005,"Israel","Michaelstad",15.306055027802971,15.306055027802971
2005,"Israel","South Michaelland",16.361588967988286,16.361588967988286
2005,"Italy","Alfredtown",17.55498050977995,17.55498050977995
2005,"Jersey","Davisburgh",15.848114781630509,15.848114781630509
2005,"Jersey","New Elizabethview",15.513377965172818,15.513377965172818
2005,"Jersey","Port Danielle",10.979710058476638,10.979710058476638
2005,"Jersey","Reyeshaven",7.789463345133775,7.789463345133775
2005,"Jordan","Jonesstad",18.875125430125955,18.875125430125955
2005,"Jordan","South Hollyshire",19.917433582185915,19.917433582185915
2005,"Kazakhstan","Barnesport",9.734099275339789,9.734099275339789
2005,"Kazakhstan","Deborahfort",12.841995233706786,12.841995233706786
2005,"Kazakhstan","Emilyville",13.648146100922492,13.648146100922492
2005,"Kazakhstan","Lake Michael",11.123679411611956,11.123679411611956
2005,"Kenya","Gloriaside",10.74014276143093,10.74014276143093
2005,"Kenya","South Daniel",9.800551083387733,9.800551083387733
2005,"Korea","Kingview",17.832015723409583,17.832015723409583
2005,"Korea","Lake Kyle",17.763152143566096,17.763152143566096
2005,"Korea","North Adam",11.205722294463811,11.205722294463811
2005,"Korea","West Gregory",23.74732312078087,23.74732312078087
2005,"Korea","West Regina",10.730854798521202,10.730854798521202
